img_id,num_hit
2497,1252
2498,1251
2499,1249
2500,1249
2501,1249
2502,1247
2503,1247
2504,1246
2505,1246
2506,1245
2507,1245
2508,1245
2509,1245
2510,1244
2511,1243
2512,1241
2513,1240
2514,1239
2515,1239
2516,1239
2517,1236
2518,1234
2519,1233
2520,1231
2521,1228
2522,1228
2523,1227
2524,1226
2525,1225
2526,1222
2527,1219
2528,1219
2529,1219
2530,1216
2531,1216
2532,1216
2533,1216
2534,1215
2535,1215
2536,1214
2537,1210
2538,1208
2539,1208
2540,1203
2541,1201
2542,1189
2543,1184
2544,1184
2545,1184
2546,1182
2547,1179
2548,1179
2549,1179
2550,1178
2551,1177
2552,1174
2553,1174
2554,1173
2555,1172
2556,1172
2557,1171
2558,1169
2559,1165
2560,1165
2561,1161
2562,1160
2563,1160
2564,1159
2565,1159
2566,1156
2567,1156
2568,1156
2569,1155
2570,1154
2571,1153
2572,1152
2573,1150
2574,1149
2575,1149
2576,1147
2577,1146
2578,1146
2579,1145
2580,1145
2581,1145
2582,1143
2583,1143
2584,1142
2585,1142
2586,1141
2587,1141
2588,1140
2589,1140
2590,1139
2591,1139
2592,1139
2593,1138
2594,1137
2595,1137
2596,1133
2597,1131
2598,1128
2599,1128
2600,1127
2601,1126
2602,1125
2603,1125
2604,1125
2605,1124
2606,1123
2607,1123
2608,1120
2609,1118
2610,1116
2611,1116
2612,1114
2613,1114
2614,1114
2615,1114
2616,1113
2617,1110
2618,1108
2619,1107
2620,1107
2621,1106
2622,1105
2623,1104
2624,1102
2625,1102
2626,1100
2627,1100
2628,1100
2629,1099
2630,1099
2631,1098
2632,1096
2633,1096
2634,1095
2635,1093
2636,1091
2637,1090
2638,1090
2639,1089
2640,1088
2641,1087
2642,1087
2643,1085
2644,1085
2645,1084
2646,1083
2647,1083
2648,1078
2649,1077
2650,1076
2651,1072
2652,1071
2653,1070
2654,1069
2655,1068
2656,1067
2657,1065
2658,1065
2659,1064
2660,1063
2661,1062
2662,1061
2663,1060
2664,1060
2665,1059
2666,1055
2667,1052
2668,1051
2669,1048
2670,1048
2671,1048
2672,1044
2673,1044
2674,1043
2675,1042
2676,1041
2677,1040
2678,1038
2679,1037
2680,1035
2681,1033
2682,1028
2683,1027
2684,1026
2685,1026
2686,1024
2687,1023
2688,1022
2689,1021
2690,1020
2691,1020
2692,1020
2693,1019
2694,1019
2695,1016
2696,1015
2697,1015
2698,1015
2699,1014
2700,1013
2701,1010
2702,1007
2703,1006
2704,1005
2705,1005
2706,1003
2707,1003
2708,1002
2709,1002
2710,1000
2711,1000
2712,998
2713,998
2714,998
2715,998
2716,996
2717,995
2718,993
2719,992
2720,990
2721,989
2722,987
2723,987
2724,985
2725,985
2726,984
2727,984
2728,983
2729,982
2730,982
2731,982
2732,981
2733,980
2734,979
2735,974
2736,973
2737,973
2738,971
2739,970
2740,968
2741,968
2742,966
2743,965
2744,964
2745,963
2746,963
2747,963
2748,963
2749,962
2750,958
2751,958
2752,956
2753,956
2754,956
2755,956
2756,953
2757,953
2758,953
2759,953
2760,952
2761,948
2762,946
2763,944
2764,944
2765,942
2766,942
2767,941
2768,939
2769,938
2770,935
2771,933
2772,933
2773,930
2774,927
2775,926
2776,925
2777,924
2778,923
2779,923
2780,922
2781,922
2782,921
2783,920
2784,920
2785,919
2786,917
2787,914
2788,914
2789,912
2790,909
2791,909
2792,908
2793,906
2794,905
2795,904
2796,903
2797,902
2798,902
2799,902
2800,901
2801,895
2802,894
2803,892
2804,891
2805,891
2806,889
2807,887
2808,885
2809,884
2810,880
2811,879
2812,878
2813,876
2814,874
2815,874
2816,874
2817,872
2818,871
2819,870
2820,868
2821,868
2822,867
2823,867
2824,867
2825,866
2826,865
2827,863
2828,863
2829,862
2830,862
2831,860
2832,860
2833,860
2834,860
2835,858
2836,858
2837,857
2838,857
2839,854
2840,854
2841,853
2842,849
2843,849
2844,847
2845,847
2846,846
2847,844
2848,843
2849,843
2850,843
2851,842
2852,841
2853,839
2854,838
2855,837
2856,837
2857,835
2858,834
2859,834
2860,834
2861,834
2862,832
2863,831
2864,830
2865,829
2866,826
2867,826
2868,826
2869,824
2870,823
2871,822
2872,822
2873,822
2874,822
2875,821
2876,816
2877,816
2878,816
2879,815
2880,815
2881,815
2882,814
2883,813
2884,813
2885,812
2886,812
2887,811
2888,811
2889,810
2890,808
2891,807
2892,807
2893,806
2894,806
2895,806
2896,804
2897,801
2898,799
2899,797
2900,797
2901,796
2902,795
2903,794
2904,794
2905,793
2906,791
2907,790
2908,790
2909,787
2910,787
2911,786
2912,785
2913,785
2914,785
2915,785
2916,784
2917,781
2918,781
2919,780
2920,778
2921,777
2922,776
2923,774
2924,774
2925,772
2926,772
2927,770
2928,770
2929,768
2930,768
2931,766
2932,765
2933,765
2934,765
2935,765
2936,763
2937,760
2938,759
2939,757
2940,756
2941,755
2942,755
2943,754
2944,754
2945,754
2946,753
2947,753
2948,752
2949,751
2950,750
2951,747
2952,747
2953,744
2954,743
2955,742
2956,738
2957,737
2958,734
2959,732
2960,732
2961,732
2962,730
2963,729
2964,725
2965,725
2966,725
2967,724
2968,721
2969,718
2970,718
2971,718
2972,716
2973,715
2974,714
2975,714
2976,714
2977,713
2978,713
2979,711
2980,710
2981,709
2982,708
2983,707
2984,705
2985,705
2986,704
2987,701
2988,700
2989,699
2990,698
2991,698
2992,697
2993,696
2994,692
2995,692
2996,690
2997,689
2998,689
2999,689
3000,688
3001,688
3002,688
3003,687
3004,687
3005,687
3006,686
3007,686
3008,686
3009,685
3010,684
3011,680
3012,680
3013,678
3014,675
3015,675
3016,674
3017,673
3018,673
3019,672
3020,672
3021,666
3022,666
3023,666
3024,666
3025,665
3026,665
3027,663
3028,662
3029,662
3030,661
3031,661
3032,660
3033,655
3034,654
3035,654
3036,653
3037,651
3038,651
3039,651
3040,649
3041,647
3042,646
3043,644
3044,644
3045,641
3046,639
3047,637
3048,636
3049,635
3050,633
3051,632
3052,632
3053,631
3054,631
3055,629
3056,629
3057,627
3058,627
3059,627
3060,626
3061,623
3062,622
3063,622
3064,621
3065,620
3066,618
3067,618
3068,617
3069,616
3070,616
3071,616
3072,615
3073,615
3074,615
3075,614
3076,614
3077,613
3078,613
3079,612
3080,611
3081,611
3082,611
3083,611
3084,610
3085,609
3086,608
3087,608
3088,605
3089,605
3090,605
3091,605
3092,604
3093,604
3094,603
3095,602
3096,601
3097,600
3098,599
3099,598
3100,596
3101,596
3102,595
3103,593
3104,592
3105,591
3106,591
3107,591
3108,590
3109,589
3110,589
3111,589
3112,589
3113,588
3114,588
3115,587
3116,587
3117,586
3118,581
3119,580
3120,580
3121,579
3122,579
3123,578
3124,577
3125,577
3126,576
3127,575
3128,574
3129,574
3130,574
3131,573
3132,572
3133,572
3134,572
3135,571
3136,570
3137,567
3138,567
3139,567
3140,565
3141,565
3142,562
3143,562
3144,561
3145,560
3146,560
3147,558
3148,557
3149,556
3150,555
3151,555
3152,555
3153,554
3154,554
3155,554
3156,554
3157,554
3158,554
3159,553
3160,552
3161,552
3162,552
3163,551
3164,551
3165,551
3166,549
3167,548
3168,547
3169,547
3170,547
3171,546
3172,546
3173,545
3174,545
3175,543
3176,543
3177,542
3178,540
3179,538
3180,538
3181,538
3182,536
3183,536
3184,535
3185,532
3186,531
3187,531
3188,530
3189,530
3190,530
3191,530
3192,528
3193,528
3194,527
3195,525
3196,525
3197,524
3198,523
3199,522
3200,521
3201,521
3202,520
3203,520
3204,520
3205,519
3206,518
3207,518
3208,518
3209,516
3210,515
3211,514
3212,512
3213,512
3214,511
3215,510
3216,510
3217,510
3218,509
3219,508
3220,507
3221,506
3222,505
3223,505
3224,504
3225,502
3226,501
3227,501
3228,501
3229,500
3230,500
3231,500
3232,499
3233,499
3234,498
3235,498
3236,498
3237,498
3238,498
3239,498
3240,497
3241,496
3242,496
3243,495
3244,494
3245,493
3246,491
3247,490
3248,490
3249,489
3250,486
3251,486
3252,485
3253,485
3254,483
3255,479
3256,479
3257,477
3258,475
3259,472
3260,470
3261,470
3262,469
3263,467
3264,467
3265,466
3266,464
3267,463
3268,462
3269,461
3270,461
3271,460
3272,460
3273,460
3274,459
3275,459
3276,459
3277,459
3278,457
3279,456
3280,454
3281,454
3282,453
3283,453
3284,453
3285,453
3286,452
3287,451
3288,450
3289,450
3290,448
3291,448
3292,446
3293,446
3294,445
3295,445
3296,445
3297,444
3298,443
3299,443
3300,443
3301,442
3302,441
3303,440
3304,439
3305,439
3306,438
3307,438
3308,436
3309,435
3310,434
3311,433
3312,433
3313,432
3314,430
3315,430
3316,430
3317,430
3318,428
3319,428
3320,428
3321,427
3322,426
3323,426
3324,425
3325,425
3326,424
3327,423
3328,423
3329,423
3330,423
3331,422
3332,422
3333,419
3334,419
3335,419
3336,417
3337,417
3338,416
3339,415
3340,415
3341,414
3342,414
3343,410
3344,410
3345,410
3346,408
3347,408
3348,408
3349,408
3350,407
3351,407
3352,405
3353,404
3354,404
3355,403
3356,403
3357,403
3358,402
3359,399
3360,399
3361,399
3362,398
3363,398
3364,397
3365,397
3366,397
3367,396
3368,396
3369,396
3370,395
3371,393
3372,393
3373,392
3374,392
3375,390
3376,389
3377,389
3378,389
3379,388
3380,388
3381,388
3382,387
3383,387
3384,386
3385,386
3386,386
3387,386
3388,385
3389,383
3390,382
3391,381
3392,381
3393,381
3394,380
3395,379
3396,379
3397,377
3398,377
3399,376
3400,375
3401,375
3402,375
3403,374
3404,374
3405,373
3406,373
3407,371
3408,371
3409,371
3410,370
3411,370
3412,370
3413,369
3414,368
3415,368
3416,368
3417,367
3418,367
3419,367
3420,365
3421,364
3422,364
3423,363
3424,362
3425,360
3426,359
3427,358
3428,358
3429,358
3430,356
3431,354
3432,354
3433,354
3434,353
3435,353
3436,353
3437,351
3438,350
3439,349
3440,349
3441,348
3442,348
3443,347
3444,346
3445,346
3446,345
3447,345
3448,345
3449,345
3450,344
3451,344
3452,344
3453,344
3454,342
3455,341
3456,340
3457,339
3458,338
3459,336
3460,335
3461,334
3462,333
3463,333
3464,333
3465,332
3466,332
3467,332
3468,332
3469,332
3470,332
3471,331
3472,330
3473,330
3474,330
3475,330
3476,330
3477,330
3478,329
3479,328
3480,328
3481,328
3482,326
3483,326
3484,326
3485,326
3486,324
3487,324
3488,324
3489,323
3490,323
3491,322
3492,322
3493,321
3494,321
3495,320
3496,320
3497,318
3498,318
3499,317
3500,317
3501,317
3502,317
3503,317
3504,317
3505,317
3506,316
3507,315
3508,315
3509,314
3510,314
3511,314
3512,314
3513,313
3514,312
3515,312
3516,312
3517,311
3518,311
3519,311
3520,310
3521,309
3522,308
3523,308
3524,307
3525,306
3526,306
3527,305
3528,305
3529,304
3530,304
3531,303
3532,303
3533,303
3534,303
3535,302
3536,302
3537,302
3538,302
3539,301
3540,301
3541,301
3542,300
3543,300
3544,300
3545,300
3546,299
3547,299
3548,298
3549,298
3550,298
3551,298
3552,297
3553,297
3554,297
3555,297
3556,297
3557,297
3558,297
3559,296
3560,295
3561,295
3562,295
3563,295
3564,294
3565,294
3566,294
3567,293
3568,293
3569,293
3570,292
3571,291
3572,291
3573,291
3574,290
3575,290
3576,290
3577,289
3578,289
3579,289
3580,288
3581,288
3582,287
3583,287
3584,286
3585,286
3586,285
3587,285
3588,285
3589,284
3590,284
3591,284
3592,283
3593,283
3594,283
3595,282
3596,282
3597,282
3598,282
3599,282
3600,281
3601,281
3602,281
3603,281
3604,279
3605,279
3606,279
3607,279
3608,278
3609,278
3610,278
3611,278
3612,276
3613,276
3614,276
3615,276
3616,276
3617,276
3618,276
3619,275
3620,275
3621,275
3622,275
3623,275
3624,275
3625,274
3626,274
3627,274
3628,273
3629,273
3630,273
3631,273
3632,273
3633,272
3634,272
3635,271
3636,271
3637,270
3638,270
3639,269
3640,269
3641,268
3642,268
3643,267
3644,266
3645,266
3646,266
3647,265
3648,264
3649,264
3650,264
3651,264
3652,263
3653,263
3654,263
3655,263
3656,262
3657,262
3658,261
3659,260
3660,260
3661,260
3662,260
3663,259
3664,259
3665,258
3666,258
3667,258
3668,258
3669,258
3670,258
3671,258
3672,257
3673,257
3674,257
3675,256
3676,255
3677,255
3678,255
3679,254
3680,254
3681,254
3682,254
3683,253
3684,253
3685,253
3686,253
3687,253
3688,253
3689,252
3690,252
3691,252
3692,251
3693,251
3694,250
3695,250
3696,249
3697,249
3698,249
3699,248
3700,248
3701,247
3702,247
3703,246
3704,246
3705,245
3706,245
3707,245
3708,244
3709,244
3710,244
3711,244
3712,244
3713,243
3714,243
3715,243
3716,243
3717,242
3718,242
3719,241
3720,241
3721,240
3722,240
3723,240
3724,239
3725,239
3726,239
3727,239
3728,239
3729,238
3730,238
3731,238
3732,238
3733,237
3734,237
3735,237
3736,237
3737,236
3738,236
3739,236
3740,236
3741,236
3742,236
3743,236
3744,235
3745,234
3746,234
3747,234
3748,234
3749,234
3750,234
3751,233
3752,233
3753,233
3754,232
3755,232
3756,232
3757,232
3758,231
3759,231
3760,231
3761,231
3762,231
3763,230
3764,230
3765,230
3766,230
3767,229
3768,229
3769,229
3770,228
3771,228
3772,228
3773,227
3774,227
3775,227
3776,227
3777,226
3778,226
3779,225
3780,225
3781,225
3782,225
3783,225
3784,224
3785,224
3786,224
3787,224
3788,224
3789,223
3790,223
3791,223
3792,223
3793,223
3794,222
3795,221
3796,221
3797,220
3798,220
3799,220
3800,220
3801,219
3802,219
3803,219
3804,219
3805,219
3806,218
3807,218
3808,218
3809,218
3810,217
3811,217
3812,216
3813,216
3814,216
3815,216
3816,216
3817,214
3818,214
3819,214
3820,214
3821,214
3822,214
3823,213
3824,213
3825,213
3826,213
3827,212
3828,212
3829,212
3830,212
3831,211
3832,211
3833,211
3834,211
3835,211
3836,210
3837,210
3838,209
3839,209
3840,208
3841,208
3842,207
3843,207
3844,207
3845,206
3846,205
3847,205
3848,205
3849,205
3850,205
3851,204
3852,204
3853,203
3854,203
3855,202
3856,202
3857,202
3858,202
3859,202
3860,202
3861,201
3862,201
3863,201
3864,201
3865,201
3866,200
3867,200
3868,200
3869,200
3870,200
3871,199
3872,199
3873,198
3874,198
3875,198
3876,198
3877,198
3878,198
3879,197
3880,197
3881,197
3882,197
3883,197
3884,197
3885,197
3886,197
3887,195
3888,195
3889,195
3890,194
3891,194
3892,194
3893,194
3894,193
3895,193
3896,193
3897,192
3898,192
3899,192
3900,192
3901,192
3902,192
3903,192
3904,191
3905,191
3906,191
3907,191
3908,191
3909,190
3910,189
3911,189
3912,189
3913,189
3914,188
3915,188
3916,187
3917,187
3918,187
3919,186
3920,186
3921,186
3922,186
3923,186
3924,186
3925,186
3926,185
3927,185
3928,185
3929,185
3930,185
3931,184
3932,182
3933,182
3934,182
3935,182
3936,182
3937,182
3938,181
3939,181
3940,181
3941,181
3942,180
3943,180
3944,180
3945,179
3946,179
3947,179
3948,179
3949,179
3950,179
3951,179
3952,179
3953,178
3954,178
3955,177
3956,177
3957,176
3958,176
3959,176
3960,176
3961,176
3962,176
3963,175
3964,175
3965,175
3966,174
3967,174
3968,174
3969,174
3970,174
3971,174
3972,174
3973,173
3974,173
3975,173
3976,173
3977,172
3978,172
3979,172
3980,172
3981,172
3982,172
3983,172
3984,171
3985,170
3986,170
3987,170
3988,170
3989,170
3990,170
3991,169
3992,169
3993,169
3994,169
3995,169
3996,168
3997,168
3998,168
3999,168
4000,168
4001,168
4002,168
4003,168
4004,168
4005,168
4006,168
4007,167
4008,167
4009,167
4010,167
4011,167
4012,167
4013,166
4014,166
4015,166
4016,166
4017,166
4018,166
4019,165
4020,164
4021,164
4022,164
4023,164
4024,164
4025,163
4026,163
4027,163
4028,163
4029,163
4030,162
4031,162
4032,162
4033,162
4034,162
4035,162
4036,162
4037,162
4038,161
4039,161
4040,161
4041,161
4042,161
4043,161
4044,160
4045,160
4046,160
4047,160
4048,159
4049,159
4050,159
4051,159
4052,159
4053,159
4054,159
4055,159
4056,158
4057,158
4058,158
4059,158
4060,158
4061,158
4062,158
4063,157
4064,157
4065,157
4066,157
4067,157
4068,157
4069,156
4070,156
4071,156
4072,156
4073,156
4074,156
4075,156
4076,156
4077,156
4078,156
4079,155
4080,154
4081,154
4082,154
4083,154
4084,153
4085,153
4086,153
4087,153
4088,153
4089,153
4090,153
4091,153
4092,153
4093,153
4094,152
4095,152
4096,152
4097,152
4098,152
4099,152
4100,152
4101,152
4102,151
4103,151
4104,151
4105,151
4106,151
4107,150
4108,150
4109,150
4110,150
4111,150
4112,150
4113,150
4114,150
4115,149
4116,149
4117,149
4118,149
4119,149
4120,149
4121,149
4122,148
4123,148
4124,148
4125,148
4126,148
4127,148
4128,148
4129,147
4130,147
4131,147
4132,147
4133,146
4134,146
4135,146
4136,146
4137,146
4138,146
4139,146
4140,145
4141,145
4142,145
4143,145
4144,145
4145,145
4146,144
4147,144
4148,144
4149,144
4150,144
4151,144
4152,143
4153,143
4154,143
4155,143
4156,143
4157,143
4158,143
4159,142
4160,142
4161,142
4162,142
4163,142
4164,142
4165,141
4166,141
4167,141
4168,141
4169,141
4170,141
4171,141
4172,141
4173,141
4174,140
4175,140
4176,140
4177,140
4178,140
4179,140
4180,140
4181,139
4182,139
4183,139
4184,139
4185,139
4186,138
4187,138
4188,138
4189,138
4190,138
4191,138
4192,137
4193,137
4194,137
4195,137
4196,136
4197,136
4198,136
4199,136
4200,136
4201,136
4202,136
4203,135
4204,135
4205,135
4206,135
4207,135
4208,135
4209,134
4210,134
4211,134
4212,134
4213,134
4214,134
4215,134
4216,134
4217,134
4218,133
4219,133
4220,133
4221,133
4222,133
4223,132
4224,132
4225,132
4226,132
4227,132
4228,132
4229,132
4230,132
4231,131
4232,131
4233,131
4234,131
4235,131
4236,130
4237,130
4238,130
4239,130
4240,130
4241,130
4242,130
4243,130
4244,129
4245,129
4246,129
4247,128
4248,128
4249,128
4250,128
4251,128
4252,128
4253,128
4254,128
4255,127
4256,127
4257,127
4258,127
4259,127
4260,127
4261,127
4262,127
4263,126
4264,126
4265,125
4266,125
4267,125
4268,125
4269,125
4270,125
4271,125
4272,125
4273,124
4274,124
4275,124
4276,124
4277,124
4278,123
4279,123
4280,123
4281,123
4282,123
4283,123
4284,123
4285,123
4286,123
4287,123
4288,123
4289,123
4290,122
4291,122
4292,122
4293,122
4294,122
4295,122
4296,122
4297,122
4298,121
4299,121
4300,121
4301,121
4302,121
4303,121
4304,121
4305,120
4306,120
4307,120
4308,120
4309,120
4310,120
4311,120
4312,120
4313,120
4314,120
4315,119
4316,119
4317,119
4318,119
4319,119
4320,119
4321,119
4322,119
4323,119
4324,119
4325,119
4326,118
4327,118
4328,118
4329,118
4330,118
4331,118
4332,118
4333,118
4334,118
4335,118
4336,118
4337,118
4338,118
4339,118
4340,117
4341,117
4342,117
4343,117
4344,117
4345,117
4346,117
4347,117
4348,117
4349,117
4350,117
4351,116
4352,116
4353,116
4354,116
4355,116
4356,116
4357,116
4358,116
4359,115
4360,115
4361,115
4362,115
4363,115
4364,115
4365,115
4366,115
4367,115
4368,115
4369,114
4370,113
4371,113
4372,113
4373,113
4374,113
4375,113
4376,113
4377,112
4378,112
4379,112
4380,112
4381,112
4382,112
4383,112
4384,112
4385,112
4386,112
4387,111
4388,111
4389,111
4390,111
4391,111
4392,111
4393,111
4394,111
4395,111
4396,111
4397,111
4398,111
4399,111
4400,110
4401,110
4402,110
4403,110
4404,110
4405,110
4406,110
4407,110
4408,110
4409,109
4410,109
4411,109
4412,109
4413,109
4414,109
4415,109
4416,109
4417,109
4418,108
4419,108
4420,108
4421,108
4422,108
4423,108
4424,108
4425,108
4426,108
4427,107
4428,107
4429,107
4430,107
4431,107
4432,107
4433,107
4434,107
4435,106
4436,106
4437,106
4438,106
4439,106
4440,106
4441,106
4442,106
4443,106
4444,105
4445,105
4446,105
4447,105
4448,105
4449,105
4450,105
4451,105
4452,105
4453,104
4454,104
4455,104
4456,104
4457,104
4458,104
4459,104
4460,104
4461,104
4462,104
4463,104
4464,104
4465,104
4466,103
4467,103
4468,103
4469,103
4470,103
4471,103
4472,103
4473,103
4474,103
4475,103
4476,103
4477,102
4478,102
4479,102
4480,102
4481,102
4482,102
4483,102
4484,102
4485,101
4486,101
4487,101
4488,101
4489,101
4490,101
4491,101
4492,101
4493,101
4494,100
4495,100
4496,100
4497,100
4498,100
4499,100
4500,100
4501,100
4502,100
4503,100
4504,99
4505,99
4506,99
4507,99
4508,99
4509,99
4510,99
4511,99
4512,99
4513,98
4514,98
4515,98
4516,98
4517,98
4518,98
4519,98
4520,98
4521,98
4522,98
4523,98
4524,98
4525,97
4526,97
4527,97
4528,97
4529,97
4530,97
4531,97
4532,96
4533,96
4534,96
4535,96
4536,96
4537,96
4538,96
4539,96
4540,96
4541,96
4542,96
4543,95
4544,95
4545,95
4546,95
4547,95
4548,95
4549,95
4550,95
4551,95
4552,95
4553,95
4554,95
4555,95
4556,95
4557,95
4558,95
4559,95
4560,94
4561,94
4562,94
4563,94
4564,94
4565,94
4566,94
4567,94
4568,94
4569,94
4570,94
4571,94
4572,94
4573,94
4574,94
4575,93
4576,93
4577,93
4578,93
4579,93
4580,93
4581,93
4582,93
4583,93
4584,93
4585,92
4586,92
4587,92
4588,92
4589,92
4590,92
4591,92
4592,92
4593,92
4594,92
4595,92
4596,91
4597,91
4598,91
4599,91
4600,91
4601,91
4602,91
4603,91
4604,91
4605,90
4606,90
4607,90
4608,90
4609,90
4610,90
4611,90
4612,90
4613,90
4614,90
4615,89
4616,89
4617,89
4618,89
4619,89
4620,89
4621,89
4622,89
4623,89
4624,89
4625,89
4626,89
4627,88
4628,88
4629,88
4630,88
4631,88
4632,88
4633,88
4634,87
4635,87
4636,87
4637,87
4638,87
4639,87
4640,87
4641,87
4642,87
4643,87
4644,87
4645,87
4646,87
4647,86
4648,86
4649,86
4650,86
4651,86
4652,86
4653,86
4654,86
4655,86
4656,86
4657,85
4658,85
4659,85
4660,85
4661,85
4662,85
4663,85
4664,85
4665,85
4666,85
4667,85
4668,85
4669,85
4670,85
4671,85
4672,85
4673,85
4674,84
4675,84
4676,84
4677,84
4678,84
4679,84
4680,84
4681,84
4682,84
4683,84
4684,84
4685,84
4686,83
4687,83
4688,83
4689,83
4690,83
4691,83
4692,83
4693,83
4694,83
4695,83
4696,82
4697,82
4698,82
4699,82
4700,82
4701,82
4702,82
4703,82
4704,82
4705,82
4706,82
4707,82
4708,82
4709,81
4710,81
4711,81
4712,81
4713,81
4714,81
4715,81
4716,81
4717,81
4718,81
4719,81
4720,81
4721,81
4722,81
4723,81
4724,80
4725,80
4726,80
4727,80
4728,80
4729,80
4730,80
4731,80
4732,80
4733,80
4734,80
4735,80
4736,80
4737,79
4738,79
4739,79
4740,79
4741,79
4742,79
4743,79
4744,79
4745,78
4746,78
4747,78
4748,78
4749,78
4750,78
4751,78
4752,78
4753,78
4754,78
4755,78
4756,78
4757,78
4758,78
4759,78
4760,77
4761,77
4762,77
4763,77
4764,77
4765,77
4766,77
4767,77
4768,77
4769,77
4770,77
4771,77
4772,77
4773,77
4774,76
4775,76
4776,76
4777,76
4778,76
4779,76
4780,76
4781,76
4782,76
4783,76
4784,76
4785,76
4786,76
4787,76
4788,76
4789,76
4790,76
4791,76
4792,75
4793,75
4794,75
4795,75
4796,75
4797,75
4798,75
4799,75
4800,75
4801,75
4802,75
4803,75
4804,75
4805,75
4806,74
4807,74
4808,74
4809,74
4810,74
4811,74
4812,74
4813,74
4814,74
4815,74
4816,74
4817,73
4818,73
4819,73
4820,73
4821,73
4822,73
4823,73
4824,73
4825,73
4826,73
4827,73
4828,73
4829,73
4830,73
4831,73
4832,72
4833,72
4834,72
4835,72
4836,72
4837,72
4838,72
4839,72
4840,72
4841,71
4842,71
4843,71
4844,71
4845,71
4846,71
4847,71
4848,71
4849,71
4850,71
4851,71
4852,71
4853,71
4854,71
4855,71
4856,71
4857,71
4858,71
4859,71
4860,71
4861,70
4862,70
4863,70
4864,70
4865,70
4866,70
4867,70
4868,70
4869,69
4870,69
4871,69
4872,69
4873,69
4874,69
4875,69
4876,69
4877,69
4878,69
4879,69
4880,69
4881,69
4882,69
4883,69
4884,69
4885,69
4886,69
4887,69
4888,69
4889,69
4890,68
4891,68
4892,68
4893,68
4894,68
4895,68
4896,68
4897,68
4898,68
4899,68
4900,68
4901,68
4902,68
4903,68
4904,68
4905,68
4906,68
4907,67
4908,67
4909,67
4910,67
4911,67
4912,67
4913,67
4914,67
4915,67
4916,67
4917,67
4918,67
4919,67
4920,67
4921,67
4922,67
4923,67
4924,66
4925,66
4926,66
4927,66
4928,66
4929,66
4930,66
4931,66
4932,66
4933,65
4934,65
4935,65
4936,65
4937,65
4938,65
4939,65
4940,65
4941,65
4942,64
4943,64
4944,64
4945,64
4946,64
4947,64
4948,64
4949,64
4950,64
4951,64
4952,64
4953,64
4954,64
4955,64
4956,64
4957,64
4958,64
4959,64
4960,64
4961,64
4962,64
4963,64
4964,63
4965,63
4966,63
4967,63
4968,63
4969,63
4970,63
4971,63
4972,63
4973,63
4974,63
4975,63
4976,63
4977,63
4978,62
4979,62
4980,62
4981,62
4982,62
4983,62
4984,62
4985,62
4986,62
4987,62
4988,62
4989,62
4990,62
4991,62
4992,62
4993,62
4994,62
4995,62
4996,61
4997,61
4998,61
4999,61
5000,61
5001,61
5002,61
5003,61
5004,61
5005,61
5006,61
5007,61
5008,61
5009,61
5010,61
5011,61
5012,61
5013,60
5014,60
5015,60
5016,60
5017,60
5018,60
5019,60
5020,60
5021,60
5022,60
5023,59
5024,59
5025,59
5026,59
5027,59
5028,59
5029,59
5030,59
5031,59
5032,59
5033,59
5034,59
5035,59
5036,59
5037,59
5038,59
5039,59
5040,59
5041,59
5042,59
5043,59
5044,59
5045,59
5046,58
5047,58
5048,58
5049,58
5050,58
5051,58
5052,58
5053,58
5054,58
5055,58
5056,58
5057,58
5058,58
5059,58
5060,58
5061,58
5062,58
5063,58
5064,58
5065,58
5066,58
5067,58
5068,58
5069,58
5070,58
5071,58
5072,57
5073,57
5074,57
5075,57
5076,57
5077,57
5078,57
5079,57
5080,57
5081,57
5082,57
5083,57
5084,57
5085,57
5086,57
5087,57
5088,57
5089,57
5090,57
5091,57
5092,57
5093,57
5094,57
5095,57
5096,57
5097,57
5098,56
5099,56
5100,56
5101,56
5102,56
5103,56
5104,56
5105,56
5106,56
5107,56
5108,56
5109,56
5110,56
5111,56
5112,55
5113,55
5114,55
5115,55
5116,55
5117,55
5118,55
5119,55
5120,55
5121,55
5122,55
5123,55
5124,55
5125,55
5126,55
5127,55
5128,55
5129,55
5130,55
5131,55
5132,55
5133,54
5134,54
5135,54
5136,54
5137,54
5138,54
5139,54
5140,54
5141,54
5142,54
5143,54
5144,54
5145,54
5146,54
5147,54
5148,54
5149,54
5150,54
5151,54
5152,54
5153,54
5154,54
5155,54
5156,54
5157,53
5158,53
5159,53
5160,53
5161,53
5162,53
5163,53
5164,53
5165,53
5166,53
5167,53
5168,53
5169,53
5170,53
5171,52
5172,52
5173,52
5174,52
5175,52
5176,52
5177,52
5178,52
5179,52
5180,52
5181,52
5182,52
5183,52
5184,52
5185,52
5186,52
5187,52
5188,52
5189,52
5190,52
5191,52
5192,52
5193,52
5194,52
5195,51
5196,51
5197,51
5198,51
5199,51
5200,51
5201,51
5202,51
5203,51
5204,51
5205,51
5206,51
5207,51
5208,51
5209,51
5210,51
5211,51
5212,51
5213,51
5214,51
5215,51
5216,50
5217,50
5218,50
5219,50
5220,50
5221,50
5222,50
5223,50
5224,50
5225,50
5226,50
5227,50
5228,50
5229,50
5230,50
5231,50
5232,50
5233,50
5234,50
5235,50
5236,50
5237,49
5238,49
5239,49
5240,49
5241,49
5242,49
5243,49
5244,49
5245,49
5246,49
5247,49
5248,49
5249,49
5250,49
5251,49
